EDGE_ID,SOURCE_ID,TARGET_ID,REL_TYPE,PROPERTIES_VARIANT,INGESTED_AT
edge-1421,path:res-01-intended,port:olt-xg01:x1/0,TRAVERSES,"{""seq"": 0, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.378707
edge-1422,path:res-01-intended,port:mx960-gldt:et-0/0/1,TRAVERSES,"{""seq"": 1, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.378734
edge-1423,svc:res-01,path:res-01-current,REALIZED_BY,"{""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.378758
edge-1424,path:res-01-current,port:olt-xg01:x1/0,TRAVERSES,"{""seq"": 0, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.378782
edge-1425,path:res-01-current,port:mx960-gldt:et-0/0/1,TRAVERSES,"{""seq"": 1, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.378806
edge-1426,svc:res-02,sub:olt-xg01-0-02,DELIVERED_TO,"{""source"": ""billing"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.378830
edge-1427,svc:res-02,path:res-02-intended,REALIZED_BY,"{""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.378853
edge-1428,path:res-02-intended,port:olt-xg01:x1/0,TRAVERSES,"{""seq"": 0, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.378877
edge-1429,path:res-02-intended,port:mx960-gldt:et-0/0/2,TRAVERSES,"{""seq"": 1, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.378905
edge-1430,svc:res-02,path:res-02-current,REALIZED_BY,"{""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.378965
edge-1431,path:res-02-current,port:olt-xg01:x1/0,TRAVERSES,"{""seq"": 0, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.378993
edge-1432,path:res-02-current,port:mx960-gldt:et-0/0/2,TRAVERSES,"{""seq"": 1, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379018
edge-1433,svc:res-03,sub:olt-xg01-0-03,DELIVERED_TO,"{""source"": ""billing"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379042
edge-1434,svc:res-03,path:res-03-intended,REALIZED_BY,"{""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379065
edge-1435,path:res-03-intended,port:olt-xg01:x1/0,TRAVERSES,"{""seq"": 0, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379089
edge-1436,path:res-03-intended,port:mx960-gldt:et-0/0/3,TRAVERSES,"{""seq"": 1, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379118
edge-1437,svc:res-03,path:res-03-current,REALIZED_BY,"{""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379141
edge-1438,path:res-03-current,port:olt-xg01:x1/0,TRAVERSES,"{""seq"": 0, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379165
edge-1439,path:res-03-current,port:mx960-gldt:et-0/0/3,TRAVERSES,"{""seq"": 1, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379192
edge-1440,svc:res-04,sub:olt-xg01-0-04,DELIVERED_TO,"{""source"": ""billing"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379216
edge-1441,svc:res-04,path:res-04-intended,REALIZED_BY,"{""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379239
edge-1442,path:res-04-intended,port:olt-xg01:x1/0,TRAVERSES,"{""seq"": 0, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379263
edge-1443,path:res-04-intended,port:mx960-gldt:et-0/0/4,TRAVERSES,"{""seq"": 1, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379287
edge-1444,svc:res-04,path:res-04-current,REALIZED_BY,"{""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379328
edge-1445,path:res-04-current,port:olt-xg01:x1/0,TRAVERSES,"{""seq"": 0, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379364
edge-1446,path:res-04-current,port:mx960-gldt:et-0/0/4,TRAVERSES,"{""seq"": 1, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379393
edge-1447,svc:res-05,sub:olt-xg01-0-05,DELIVERED_TO,"{""source"": ""billing"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379417
edge-1448,svc:res-05,path:res-05-intended,REALIZED_BY,"{""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379441
edge-1449,path:res-05-intended,port:olt-xg01:x1/0,TRAVERSES,"{""seq"": 0, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379465
edge-1450,path:res-05-intended,port:mx960-gldt:et-0/0/5,TRAVERSES,"{""seq"": 1, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379488
edge-1451,svc:res-05,path:res-05-current,REALIZED_BY,"{""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379513
edge-1452,path:res-05-current,port:olt-xg01:x1/0,TRAVERSES,"{""seq"": 0, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379537
edge-1453,path:res-05-current,port:mx960-gldt:et-0/0/5,TRAVERSES,"{""seq"": 1, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379560
edge-1454,svc:res-06,sub:olt-xg01-0-06,DELIVERED_TO,"{""source"": ""billing"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379584
edge-1455,svc:res-06,path:res-06-intended,REALIZED_BY,"{""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379611
edge-1456,path:res-06-intended,port:olt-xg01:x1/0,TRAVERSES,"{""seq"": 0, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379637
edge-1457,path:res-06-intended,port:mx960-gldt:et-0/0/6,TRAVERSES,"{""seq"": 1, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379661
edge-1458,svc:res-06,path:res-06-current,REALIZED_BY,"{""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379685
edge-1459,path:res-06-current,port:olt-xg01:x1/0,TRAVERSES,"{""seq"": 0, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379708
edge-1460,path:res-06-current,port:mx960-gldt:et-0/0/6,TRAVERSES,"{""seq"": 1, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379732
edge-1461,svc:res-07,sub:olt-xg01-0-07,DELIVERED_TO,"{""source"": ""billing"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379763
edge-1462,svc:res-07,path:res-07-intended,REALIZED_BY,"{""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379787
edge-1463,path:res-07-intended,port:olt-xg01:x1/0,TRAVERSES,"{""seq"": 0, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379811
edge-1464,path:res-07-intended,port:mx960-gldt:et-0/0/7,TRAVERSES,"{""seq"": 1, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379835
edge-1465,svc:res-07,path:res-07-current,REALIZED_BY,"{""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379858
edge-1466,path:res-07-current,port:olt-xg01:x1/0,TRAVERSES,"{""seq"": 0, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379882
edge-1467,path:res-07-current,port:mx960-gldt:et-0/0/7,TRAVERSES,"{""seq"": 1, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379905
edge-1468,svc:res-08,sub:olt-xg01-0-08,DELIVERED_TO,"{""source"": ""billing"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379929
edge-1469,svc:res-08,path:res-08-intended,REALIZED_BY,"{""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.379983
edge-1470,path:res-08-intended,port:olt-xg01:x1/0,TRAVERSES,"{""seq"": 0, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.380011
edge-1471,path:res-08-intended,port:mx960-gldt:et-0/0/8,TRAVERSES,"{""seq"": 1, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.380040
edge-1472,svc:res-08,path:res-08-current,REALIZED_BY,"{""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.380063
edge-1473,path:res-08-current,port:olt-xg01:x1/0,TRAVERSES,"{""seq"": 0, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.380087
edge-1474,path:res-08-current,port:mx960-gldt:et-0/0/8,TRAVERSES,"{""seq"": 1, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.380111
edge-1475,svc:res-09,sub:olt-xg01-0-09,DELIVERED_TO,"{""source"": ""billing"", ""method"": ""vendor_export"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.380140
edge-1476,svc:res-09,path:res-09-intended,REALIZED_BY,"{""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.380163
edge-1477,path:res-09-intended,port:olt-xg01:x1/0,TRAVERSES,"{""seq"": 0, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.380187
edge-1478,path:res-09-intended,port:mx960-gldt:et-0/0/9,TRAVERSES,"{""seq"": 1, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.380211
edge-1479,svc:res-09,path:res-09-current,REALIZED_BY,"{""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.380234
edge-1480,path:res-09-current,port:olt-xg01:x1/0,TRAVERSES,"{""seq"": 0, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.380258
edge-1481,path:res-09-current,port:mx960-gldt:et-0/0/9,TRAVERSES,"{""seq"": 1, ""direction"": ""a_to_z"", ""source"": ""derived"", ""method"": ""computed"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.380282
edge-1482,alm:uplink-fec,port:olt-xg01:x1/0,RAISED_BY,"{""source"": ""nms"", ""method"": ""snmp_trap"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.380306
edge-1483,alm:olt-xg01-0-00,ont:olt-xg01-0-00,RAISED_BY,"{""source"": ""nms"", ""method"": ""snmp_trap"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.380334
edge-1484,alm:olt-xg01-0-01,ont:olt-xg01-0-01,RAISED_BY,"{""source"": ""nms"", ""method"": ""snmp_trap"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.380358
edge-1485,alm:olt-xg01-0-02,ont:olt-xg01-0-02,RAISED_BY,"{""source"": ""nms"", ""method"": ""snmp_trap"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.380618
edge-1486,alm:olt-xg01-0-03,ont:olt-xg01-0-03,RAISED_BY,"{""source"": ""nms"", ""method"": ""snmp_trap"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.380691
edge-1487,alm:olt-xg01-0-04,ont:olt-xg01-0-04,RAISED_BY,"{""source"": ""nms"", ""method"": ""snmp_trap"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.380740
edge-1488,alm:olt-xg01-0-05,ont:olt-xg01-0-05,RAISED_BY,"{""source"": ""nms"", ""method"": ""snmp_trap"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.380785
edge-1489,alm:olt-xg01-0-06,ont:olt-xg01-0-06,RAISED_BY,"{""source"": ""nms"", ""method"": ""snmp_trap"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.380828
edge-1490,alm:olt-xg01-0-07,ont:olt-xg01-0-07,RAISED_BY,"{""source"": ""nms"", ""method"": ""snmp_trap"", ""observed_at"": ""2026-05-15T00:00:00+00:00"", ""valid_from"": ""2026-05-15T00:00:00+00:00"", ""valid_to"": null, ""confidence"": 1.0}",2026-09-02T13:16:37.380931
